id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003046670.1,17.1259727603522,-3.96348149359279,0.986244047286998,-4.01876341306769,5.85043788275448e-05,0.00123709584628005,coaD,ECB_03491,b3634,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046671.1,5.34369660081083,0.043801859243017,0.900250658218205,0.0486551815798841,0.961194093461156,0.97777481349042,mutM,ECB_03492,b3635,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046672.1,17.2174642428229,-0.357612905406152,0.839965704310751,-0.425747031778634,0.670292187210425,0.788483277034511,rpmG,ECB_03493,b3636,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046673.1,19.1603960109316,1.66206169133898,0.533403408429831,3.1159562632559,0.00183349464037178,0.015427319668878,rpmB,ECB_03494,b3637,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046675.1,25.9161403509661,-1.78788303408331,0.706742924551274,-2.52975017078307,0.0114143769063427,0.058681604351839,dfp,ECB_03496,b3639,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046676.1,18.3558410952805,-5.39410358425325,1.14949243413968,-4.69259598762858,2.69759894902826e-06,0.000133046261129218,dut,ECB_03497,b3640,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046677.1,3.29994752414237,-0.267155174626099,0.938460256229339,-0.284673935686428,0.775893961070227,0.859010155685149,slmA,ECB_03498,b3641,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046678.1,18.353305570717,-1.56157279600863,0.754815813835226,-2.06881303675166,0.0385636345881645,0.139064905304442,pyrE,ECB_03499,b3642,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046679.1,16.6106884046275,-1.71418658861023,0.663632330248236,-2.5830365858894,0.00979349369277717,0.0526433106005851,rph,ECB_03500,b1266,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046680.1,44.8923497922033,-1.29742353904408,0.586373327598431,-2.21262372959195,0.0269235976454392,0.107466238624151,yicC,ECB_03501,b3644,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046681.1,1.54723644088288,2.3321650783684,1.1871903575991,1.96444071790207,0.0494790047664553,NA,dinD,ECB_03502,b3645,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046683.1,3.02029895770341,1.39288199841869,1.12604314084017,1.23697036809747,0.216098083714078,0.391751046877692,ligB,ECB_03504,b3647,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046684.1,12.3648816703336,0.756691390695479,0.692420011347019,1.09282137762516,0.274472233606514,0.451449408023839,gmk,ECB_03505,b3648,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046685.1,74.8591819804136,-1.815728377797,0.586862031698103,-3.09396123743623,0.0019750328906503,0.0162106159042924,rpoZ,ECB_03506,b3649,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046686.1,8.79132296440198,1.11709974371949,1.01668329182732,1.09876866542351,0.271868983092025,0.450751287650804,spoT,ECB_03507,b3650,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046687.1,6.86919574472932,0.698223851490467,0.720871770720342,0.968582596586847,0.332753490048719,0.509009079967668,trmH,ECB_03508,b3651,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046688.1,6.2787631410474,0.772503622788746,0.802989695329442,0.96203429170011,0.336032378734278,0.512181321624031,recG,ECB_03509,b3652,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046690.1,6.04700706008642,-1.68039571530737,0.957847984933019,-1.75434488743522,0.0793714286933664,0.217987064785973,gltS,ECB_03511,b3653,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046691.1,0.0247533718083623,-0.320140472580953,1.13913427041334,-0.281038399858508,0.778680947398515,NA,yicE,ECB_03512,b3654,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046692.1,15.2187074299584,-2.24931960413576,0.784842602326132,-2.86594993374363,0.00415759993083609,0.0281755064242199,yicH,ECB_03513,b3655,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046693.1,2.85102329711079,1.41103302675097,1.09432087566806,1.28941433735289,0.197254079624226,0.376732404744095,yicI,ECB_03514,b3656,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046694.1,0.951013654623707,0.311868135226424,1.36555683100553,0.228381659514514,0.819349546315004,NA,yicJ,ECB_03515,b3657,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046695.1,2.65382554090359,0.172935918903312,1.08754677172867,0.159014695642403,0.873657295701035,0.928782013722468,,ECB_03516,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046696.1,5.72876374777637,-1.93384760585062,0.884053838045282,-2.18747719044637,0.0287077065697595,0.111982396249743,,ECB_03517,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046698.1,3.7108525379061,1.41961344490547,1.12097862976874,1.26640544895877,0.205367961094944,0.384169250370972,,ECB_03519,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046699.1,0.633823715373969,0.383911496700396,1.38282356278694,0.27762869178094,0.781297404799289,NA,,ECB_03520,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046700.1,2.69494917777611,1.18623423199166,1.12881052294283,1.05087099019871,0.293317845677586,0.471565428001174,,ECB_03521,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046701.1,4.14522817543416,0.869173760585183,1.04032741956919,0.835480969006005,0.40344695777133,0.570410171855641,,ECB_03522,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046702.1,2.57031810126494,2.72346214344214,1.21594224200756,2.23979564929468,0.0251041924649764,0.102097172195289,,ECB_03523,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046703.1,1.22212264055223,1.55140025884007,1.35363167570908,1.14610221279537,0.251752862131822,NA,,ECB_03524,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046708.1,3.3603597733518,2.06498953955681,1.12323561612064,1.83842954222617,0.0659991352680004,0.195592185383228,,ECB_03531,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046709.1,0.575145023855427,1.59819933417401,1.38351613620016,1.15517216775185,0.248019929758445,NA,,ECB_03532,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046713.1,2.33790091897856,1.7526381266604,1.23623648668323,1.41772075613352,0.156272307739944,0.330411497105626,insI,ECB_03536,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046717.1,1.7092284853178,2.09283161409903,1.27555106690391,1.64072742236723,0.100854009890461,NA,,ECB_03540,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046718.1,0.109581984706057,-0.524442799093637,1.17623663282599,-0.445865044887802,0.655694733308824,NA,,ECB_03541,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046719.1,0.546386830449405,-1.16619366823595,1.36433907764843,-0.854768207802122,0.392679481782748,NA,yicK,ECB_03542,b3659,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046721.1,28.2330169968666,-0.569956210113785,0.656103320040083,-0.868698866024583,0.385011861836173,0.55297190757989,nlpA,ECB_03544,b3661,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046722.1,0.476921256353628,0.261165918080504,1.38300439965602,0.188839542481182,0.850218578953713,NA,,ECB_03545,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046723.1,0.543858847780467,0.977276055189261,1.38312709422842,0.706569959671301,0.479833762686892,NA,nepI,ECB_03546,b3662,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046724.1,0.601017034230152,1.2025524987286,1.38642380055423,0.867377275439063,0.385735328784856,NA,yicN,ECB_03547,b3663,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046725.1,0.175184684732629,-0.515260389990481,1.17087701595419,-0.440063630056465,0.659891022640311,NA,yicO,ECB_03548,b3664,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046726.1,1.63159767832408,-0.0076979514020993,1.27336858209953,-0.00604534422343523,0.99517654255923,NA,ade,ECB_03549,b2476,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046728.1,1.14039179782162,0.810594968680015,1.32670410845508,0.610983989206107,0.541210179914667,NA,uhpC,ECB_03551,b3667,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046729.1,2.15471827137227,1.29333067867421,1.14232097335231,1.13219551145834,0.257552246771896,0.439109060185078,uhpB,ECB_03552,b3668,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046730.1,1.17424417970632,1.2656077726001,1.30624336068556,0.968891257702445,0.33259944778694,NA,uhpA,ECB_03553,b3669,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046731.1,16.9440606958664,-0.499276731771664,0.725520824034048,-0.688163199776377,0.491350015263681,0.652854062692963,ilvN,ECB_03554,b3670,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046732.1,102.282664990805,-0.871637445093836,0.501185668942054,-1.73915077606621,0.0820082452142448,0.221599099264907,ilvB,ECB_03555,b3671,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046739.1,2.15906264496665,2.29396582178765,1.26231455520215,1.81726956433636,0.0691758478650049,0.199564856070985,yidJ,ECB_03562,b3678,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046742.1,1.06418835283859,1.12080206722225,1.24206408461014,0.902370562927953,0.366860053014347,NA,glvG,ECB_03565,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046743.1,0.671519437100216,1.28955861234604,1.37229802995068,0.939707398976868,0.347367668843714,NA,glvBC,ECB_03566,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046745.1,1.09379435734606,-0.425229310934437,1.34545515440246,-0.316048669138504,0.75196556727989,NA,ibpB,ECB_03569,b3686,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046746.1,23.229683051203,-0.431072138052383,0.618142180133446,-0.697367291711629,0.485572965508042,0.646510719609246,ibpA,ECB_03570,b3687,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046747.1,3.39291555844765,-0.104928643456354,0.970777331373289,-0.108087241085368,0.913926488995815,0.953585406828063,yidQ,ECB_03571,b3688,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046748.1,13.4686011354656,-0.198327979626637,0.672247015978991,-0.295022476727268,0.767976709542455,0.852721775371179,yidR,ECB_03572,b3689,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046749.1,1.01891541997779,1.11036838116166,1.37145105935572,0.8096303353933,0.418152667770413,NA,yidS,ECB_03573,b3690,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046751.1,2.24439123188295,0.817137939533758,1.11884267557468,0.730342127068084,0.465181083899261,0.624979559710579,dgoD,ECB_03575,b4478,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046752.1,1.29588533378651,3.83660694075884,1.28132743101274,2.99424397534864,0.0027512584874328,NA,dgoA,ECB_03576,b4477,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046754.1,5.3102962715853,0.626978480422452,0.728001880166279,0.861231952147221,0.389110305309901,0.5564665921158,dgoR,ECB_03578,b4479,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046756.1,29.4944550505517,-2.40293001767851,0.704563016014321,-3.41052533706888,0.000648378595351071,0.00742856619245084,yidA,ECB_03580,b3697,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046757.1,3.81263096195928,-3.53103520180623,1.27874497520334,-2.76132870140485,0.00575667061947487,0.0352125348790254,yidB,ECB_03581,b3698,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046758.1,105.081175393128,-1.56414486838329,0.543549071248714,-2.87765162543637,0.00400647318883778,0.0279894729742848,gyrB,ECB_03582,b3699,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046759.1,1.56776896686905,1.42260966628925,1.1442892424275,1.24322558802643,0.213784716040051,NA,recF,ECB_03583,b3700,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046760.1,14.4567223173709,0.542114170903309,0.569017784220701,0.952719204806159,0.340732360170952,0.514056760023486,dnaN,ECB_03584,b3701,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046761.1,17.800778254907,-3.03023111987998,0.737461481631909,-4.10900256536037,3.97371662462154e-05,0.000926430445623975,dnaA,ECB_03585,b3702,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046762.1,3.17753841634388,-0.525303347750776,1.07978680431559,-0.486488023053527,0.626621195042346,0.75958314601008,rpmH,ECB_03586,b3703,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046763.1,4.31957185361942,-0.053305666904012,0.82780771095402,-0.0643937791332954,0.948656683280888,0.969610593918658,rnpA,ECB_03587,b3704,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046765.1,89.767633830863,-0.412902608376155,0.646935701171867,-0.638243657952743,0.523315081831779,0.676933380046914,yidC,ECB_03589,b3705,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046766.1,23.7496853922343,0.877741058483144,0.570728504642652,1.53793099756376,0.124065487223007,0.285592769095441,trmE,ECB_03590,b3706,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046768.1,3.33718753509721,2.53632753770559,1.38688430344569,1.82879533022627,0.0674302748148868,0.197368906574961,tnaA,ECB_03592,b3708,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046769.1,1.19847762589099,1.7621249105676,1.32852135355348,1.32638057028917,0.184713671258994,NA,tnaB,ECB_03593,b3709,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046770.1,0.156394602640246,1.04350544864311,1.24180305156918,0.840314772398495,0.400731920866897,NA,yidY,ECB_03594,b3710,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046771.1,2.66405671276328,2.67321493736421,1.1781442176212,2.26900484455266,0.0232680312649494,0.0975991687996309,yidZ,ECB_03595,b3711,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046772.1,2.47371932578338,1.28008332655286,1.10882189907539,1.15445350386773,0.248314290516464,0.428869798672348,yieE,ECB_03596,b3712,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046773.1,4.88467118565882,-1.8055224761819,1.14660924957475,-1.5746624029516,0.115334390453967,0.274964866658983,yieF,ECB_03597,b3713,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046774.1,0.51344471448071,0.218580906420036,1.38119998834576,0.158254350032124,0.874256378159131,NA,yieG,ECB_03598,b3714,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046775.1,3.13823593799206,-0.0177794608042364,1.00471927274768,-0.0176959487953422,0.985881412535903,0.989376132812075,yieH,ECB_03599,b3715,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046776.1,0.472385063845573,-1.22076819616275,1.37035281109989,-0.890842260675128,0.373013799678282,NA,yieI,ECB_03600,b3716,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046778.1,0.944241285144486,0.0727779425117605,1.36248440836374,0.0534156149347516,0.957400764055261,NA,yieK,ECB_03602,b3718,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046779.1,0.884087199657655,-0.316140101238438,1.35019007292012,-0.234144886397148,0.814872499986871,NA,yieL,ECB_03603,b3719,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046780.1,2.43625989167661,1.28034717260409,1.37360333203208,0.932108377103289,0.351280519199007,0.524708337309102,yieC,ECB_03604,b3720,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046781.1,2.03112757444912,1.6552931426152,1.29256512425077,1.2806264934424,0.200324889720196,0.381387641042829,bglB,ECB_03605,b3721,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046782.1,0.611927397013522,0.0433189119369356,1.38705795173033,0.0312307873531138,0.975085487126899,NA,bglF,ECB_03606,b3722,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046783.1,0.860306365849992,0.694980599281074,1.36257083149906,0.510050988333926,0.610015740660949,NA,bglG,ECB_03607,b3723,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046784.1,20.5878257846317,-0.681822671515519,0.647257475772818,-1.05340254386623,0.292156538788183,0.471154047195273,phoU,ECB_03608,b3724,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046785.1,6.34571389885789,-0.637814495074125,0.830552594121048,-0.767939922876417,0.442522877689355,0.608962504987753,pstB,ECB_03609,b3725,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046788.1,26.0937074662027,-0.996770153572762,0.590203672560101,-1.68885793144783,0.0912466588251023,0.23545630752166,pstS,ECB_03612,b3728,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046789.1,156.882145673858,-0.374757252889773,0.606254204942369,-0.618152005931897,0.536475143522734,0.685990218598904,glmS,ECB_03613,b3729,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046790.1,60.6841320267858,-0.256911898976111,0.59455769186175,-0.43210592091011,0.665664431565333,0.786110183323722,glmU,ECB_03614,b3730,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046791.1,44.328557419562,-0.338139615045229,0.724129517734786,-0.466960131804865,0.640528402257303,0.77073683192446,atpC,ECB_03615,b3731,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046792.1,429.127041519895,-0.00135391002896476,0.554641828146012,-0.00244105287459196,0.998052323533542,0.998810427659524,atpD,ECB_03616,b3732,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046793.1,124.203850312011,0.064012358395277,0.596359501313906,0.107338540350651,0.914520410368518,0.953585406828063,atpG,ECB_03617,b3733,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046794.1,296.321637646468,-0.179809914009597,0.545622731670065,-0.329549895143165,0.7417400872056,0.834561658163428,atpA,ECB_03618,b3734,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046795.1,56.037952734894,-1.61010230890575,0.61096643797581,-2.63533675309592,0.00840538465098247,0.0477416323660619,atpH,ECB_03619,b3735,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046796.1,175.440215787083,-1.02496113195251,0.586271860952058,-1.7482693613984,0.0804173959695087,0.218567595722483,atpF,ECB_03620,b3736,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046797.1,14.6373871401158,1.10236937466626,0.782279691449119,1.40917549914175,0.158783280595164,0.333361756642203,atpE,ECB_03621,b3737,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046798.1,2.87525731759641,-1.37449857549017,1.29398795883168,-1.06221898442639,0.288136283318739,0.467405540496822,atpB,ECB_03622,b3738,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046800.1,13.027974143263,-0.252409248584252,0.597453755519615,-0.422474955178293,0.672678377429333,0.789648797860546,gidA,ECB_03625,b3741,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046801.1,5.06069180421101,-3.08955558236912,1.08324541710928,-2.85212892071479,0.00434274837777692,0.0289276096260556,mioC,ECB_03626,b3742,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046802.1,1.8422733617679,-0.376652268301596,1.20447485300858,-0.312710777946739,0.754500406349384,NA,asnC,ECB_03627,b3743,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046803.1,48.3136754006901,-0.0408872584500831,0.670278622155809,-0.0610003916260642,0.951358897165571,0.970231225237522,asnA,ECB_03628,b3744,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046804.1,1.32766583497911,1.71502414720048,1.30577096562517,1.31341880953784,0.18904186276565,NA,yieM,ECB_03629,b3745,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046805.1,3.00699138122674,1.52706538602228,1.03915358749495,1.46952808939775,0.141689608758462,0.312632296281606,yieN,ECB_03630,b3746,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046806.1,1.02836978713303,2.85776869152347,1.31288877975361,2.1767028065087,0.029502748772915,NA,trkD,ECB_03631,b3747,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046809.1,48.6917673720605,0.958622374206185,0.681622568977799,1.40638297180182,0.159610433939169,0.334251699221467,rbsD,ECB_03634,b3748,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046810.1,94.4817354119271,0.30980645388369,0.525211082524964,0.589870366775751,0.555277562366069,0.699768392548063,rbsA,ECB_03635,b3749,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046811.1,5.84117127900936,-0.0649472313723118,0.816588889890201,-0.0795347967335738,0.936607255474749,0.962732115724086,rbsC,ECB_03636,b3750,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
