"","geneName","type"
"2766","ECB_02766","RNA"
"2767","ECB_02767","RNA"
"2768","ECB_02768","RNA"
"2769","ECB_02769","RNA"
"2770","ECB_02770","RNA"
"2771","ECB_02771","RNA"
"2772","ECB_02772","RNA"
"2773","ECB_02773","RNA"
"2774","ECB_02774","RNA"
"2775","ECB_02775","RNA"
"2776","ECB_02776","RNA"
"2777","ECB_02777","RNA"
"2778","ECB_02778","RNA"
"2779","ECB_02779","RNA"
"2780","ECB_02780","RNA"
"2781","ECB_02781","RNA"
"2782","ECB_02782","RNA"
"2783","ECB_02783","RNA"
"2784","ECB_02784","RNA"
"2785","ECB_02785","RNA"
"2786","ECB_02786","RNA"
"2787","ECB_02787","RNA"
"2788","ECB_02788","RNA"
"2789","ECB_02789","RNA"
"2790","ECB_02790","RNA"
"2791","ECB_02791","RNA"
"2792","ECB_02792","RNA"
"2793","ECB_02793","RNA"
"2794","ECB_02794","RNA"
"2795","ECB_02795","RNA"
"2796","ECB_02796","RNA"
"2797","ECB_02797","RNA"
"2798","ECB_02798","RNA"
"2799","ECB_02799","RNA"
"2800","ECB_02800","RNA"
"2801","ECB_02801","RNA"
"2802","ECB_02802","RNA"
"2803","ECB_02803","RNA"
"2804","ECB_02804","RNA"
"2805","ECB_02805","RNA"
"2806","ECB_02806","RNA"
"2807","ECB_02807","RNA"
"2808","ECB_02808","RNA"
"2809","ECB_02809","RNA"
"2810","ECB_02810","RNA"
"2811","ECB_02811","RNA"
"2812","ECB_02812","RNA"
"2813","ECB_02813","RNA"
"2814","ECB_02814","RNA"
"2815","ECB_02815","RNA"
"2816","ECB_02816","RNA"
"2817","ECB_02817","RNA"
"2818","ECB_02818","RNA"
"2819","ECB_02819","RNA"
"2820","ECB_02820","RNA"
"2821","ECB_02821","RNA"
"2822","ECB_02822","RNA"
"2823","ECB_02823","RNA"
"2824","ECB_02824","RNA"
"2825","ECB_02825","RNA"
"2826","ECB_02826","RNA"
"2827","ECB_02827","RNA"
"2828","ECB_02828","RNA"
"2829","ECB_02829","RNA"
"2830","ECB_02830","RNA"
"2831","ECB_02831","RNA"
"2832","ECB_02832","RNA"
"2833","ECB_02833","RNA"
"2834","ECB_02834","RNA"
"2835","ECB_02835","RNA"
"2836","ECB_02836","RNA"
"2837","ECB_02837","RNA"
"2838","ECB_02838","RNA"
"2839","ECB_02839","RNA"
"2840","ECB_02840","RNA"
"2841","ECB_02841","RNA"
"2842","ECB_02842","RNA"
"2843","ECB_02843","RNA"
"2844","ECB_02844","RNA"
"2845","ECB_02845","RNA"
"2846","ECB_02846","RNA"
"2847","ECB_02847","RNA"
"2848","ECB_02848","RNA"
"2849","ECB_02849","RNA"
"2850","ECB_02850","RNA"
"2851","ECB_02851","RNA"
"2852","ECB_02852","RNA"
"2853","ECB_02853","RNA"
"2854","ECB_02854","RNA"
"2855","ECB_02855","RNA"
"2856","ECB_02856","RNA"
"2857","ECB_02857","RNA"
"2858","ECB_02858","RNA"
"2859","ECB_02859","RNA"
"2860","ECB_02860","RNA"
"2861","ECB_02861","RNA"
"2862","ECB_02862","RNA"
"2863","ECB_02863","RNA"
"2864","ECB_02864","RNA"
"2865","ECB_02865","RNA"
"2866","ECB_02866","RNA"
"2867","ECB_02867","RNA"
"2868","ECB_02868","RNA"
"2869","ECB_02869","RNA"
"2870","ECB_02870","RNA"
"2871","ECB_02871","RNA"
"2872","ECB_02872","RNA"
"2873","ECB_02873","RNA"
"2874","ECB_02874","RNA"
"2875","ECB_02875","RNA"
"2876","ECB_02876","RNA"
"2877","ECB_02877","RNA"
"2878","ECB_02878","RNA"
"2879","ECB_02879","RNA"
"2880","ECB_02880","RNA"
"2881","ECB_02881","RNA"
"2882","ECB_02882","RNA"
"2883","ECB_02883","RNA"
"2884","ECB_02884","RNA"
"2885","ECB_02885","RNA"
"2886","ECB_02886","RNA"
"2887","ECB_02887","RNA"
"2888","ECB_02888","RNA"
"2889","ECB_02889","RNA"
"2890","ECB_02890","RNA"
"2891","ECB_02891","RNA"
"2892","ECB_02892","RNA"
"2893","ECB_02893","RNA"
"2894","ECB_02894","RNA"
"2895","ECB_02895","RNA"
"2896","ECB_02896","RNA"
"2897","ECB_02897","RNA"
"2898","ECB_02898","RNA"
"2899","ECB_02899","RNA"
"2900","ECB_02900","RNA"
"2901","ECB_02901","RNA"
"2902","ECB_02902","RNA"
"2903","ECB_02903","RNA"
"2904","ECB_02904","RNA"
"2905","ECB_02905","RNA"
"2906","ECB_02906","RNA"
"2907","ECB_02907","RNA"
"2908","ECB_02908","RNA"
"2909","ECB_02909","RNA"
"2910","ECB_02910","RNA"
"2911","ECB_02911","RNA"
"2912","ECB_02912","RNA"
"2913","ECB_02913","RNA"
"2914","ECB_02914","RNA"
"2915","ECB_02915","RNA"
"2916","ECB_02916","RNA"
"2917","ECB_02917","RNA"
"2918","ECB_02918","RNA"
"2919","ECB_02919","RNA"
"2920","ECB_02920","RNA"
"2921","ECB_02921","RNA"
"2922","ECB_02922","RNA"
"2923","ECB_02923","RNA"
"2924","ECB_02924","RNA"
"2925","ECB_02925","RNA"
"2926","ECB_02926","RNA"
"2927","ECB_02927","RNA"
"2928","ECB_02928","RNA"
"2929","ECB_02929","RNA"
"2930","ECB_02930","RNA"
"2931","ECB_02931","RNA"
"2932","ECB_02932","RNA"
"2933","ECB_02933","RNA"
"2934","ECB_02934","RNA"
"2935","ECB_02935","RNA"
"2936","ECB_02936","RNA"
"2937","ECB_02937","RNA"
"2938","ECB_02938","RNA"
"2939","ECB_02939","RNA"
"2940","ECB_02940","RNA"
"2941","ECB_02941","RNA"
"2942","ECB_02942","RNA"
"2943","ECB_02943","RNA"
"2944","ECB_02944","RNA"
"2945","ECB_02945","RNA"
"2946","ECB_02946","RNA"
"2947","ECB_02947","RNA"
"2948","ECB_02948","RNA"
"2949","ECB_02949","RNA"
"2950","ECB_02950","RNA"
"2951","ECB_02951","RNA"
"2952","ECB_02952","RNA"
"2953","ECB_02953","RNA"
"2954","ECB_02954","RNA"
"2955","ECB_02955","RNA"
"2956","ECB_02956","RNA"
"2957","ECB_02957","RNA"
"2958","ECB_02958","RNA"
"2959","ECB_02959","RNA"
"2960","ECB_02960","RNA"
"2961","ECB_02961","RNA"
"2962","ECB_02962","RNA"
"2963","ECB_02963","RNA"
"2964","ECB_02964","RNA"
"2965","ECB_02965","RNA"
"2966","ECB_02966","RNA"
"2967","ECB_02967","RNA"
"2968","ECB_02968","RNA"
"2969","ECB_02969","RNA"
"2970","ECB_02970","RNA"
"2971","ECB_02971","RNA"
"2972","ECB_02972","RNA"
"2973","ECB_02973","RNA"
"2974","ECB_02974","RNA"
"2975","ECB_02975","RNA"
"2976","ECB_02976","RNA"
"2977","ECB_02977","RNA"
"2978","ECB_02978","RNA"
"2979","ECB_02979","RNA"
"2980","ECB_02980","RNA"
"2981","ECB_02981","RNA"
"2982","ECB_02982","RNA"
"2983","ECB_02983","RNA"
"2984","ECB_02984","RNA"
"2985","ECB_02985","RNA"
"2986","ECB_02986","RNA"
"2987","ECB_02987","RNA"
"2988","ECB_02988","RNA"
"2989","ECB_02989","RNA"
"2990","ECB_02990","RNA"
"2991","ECB_02991","RNA"
"2992","ECB_02992","RNA"
"2993","ECB_02993","RNA"
"2994","ECB_02994","RNA"
"2995","ECB_02995","RNA"
"2996","ECB_02996","RNA"
"2997","ECB_02997","RNA"
"2998","ECB_02998","RNA"
"2999","ECB_02999","RNA"
"3000","ECB_03000","RNA"
"3001","ECB_03001","RNA"
"3002","ECB_03002","RNA"
"3003","ECB_03003","RNA"
"3004","ECB_03004","RNA"
"3005","ECB_03005","RNA"
"3006","ECB_03006","RNA"
"3007","ECB_03007","RNA"
"3008","ECB_03008","RNA"
"3009","ECB_03009","RNA"
"3010","ECB_03010","RNA"
"3011","ECB_03011","RNA"
"3012","ECB_03012","RNA"
"3013","ECB_03013","RNA"
"3014","ECB_03014","RNA"
"3015","ECB_03015","RNA"
"3016","ECB_03016","RNA"
"3017","ECB_03017","RNA"
"3018","ECB_03018","RNA"
"3019","ECB_03019","RNA"
"3020","ECB_03020","RNA"
"3021","ECB_03021","RNA"
"3022","ECB_03022","RNA"
"3023","ECB_03023","RNA"
"3024","ECB_03024","RNA"
"3025","ECB_03025","RNA"
"3026","ECB_03026","RNA"
"3027","ECB_03027","RNA"
"3028","ECB_03028","RNA"
"3029","ECB_03029","RNA"
"3030","ECB_03030","RNA"
"3031","ECB_03031","RNA"
"3032","ECB_03032","RNA"
"3033","ECB_03033","RNA"
"3034","ECB_03034","RNA"
"3035","ECB_03035","RNA"
"3036","ECB_03036","RNA"
"3037","ECB_03037","RNA"
"3038","ECB_03038","RNA"
"3039","ECB_03039","RNA"
"3040","ECB_03040","RNA"
"3041","ECB_03041","RNA"
"3042","ECB_03042","RNA"
"3043","ECB_03043","RNA"
"3044","ECB_03044","RNA"
"3045","ECB_03045","RNA"
"3046","ECB_03046","RNA"
"3047","ECB_03047","RNA"
"3048","ECB_03048","RNA"
"3049","ECB_03049","RNA"
"3050","ECB_03050","RNA"
"3051","ECB_03051","RNA"
"3052","ECB_03052","RNA"
"3053","ECB_03053","RNA"
"3054","ECB_03054","RNA"
"3055","ECB_03055","RNA"
"3056","ECB_03056","RNA"
"3057","ECB_03057","RNA"
"3058","ECB_03058","RNA"
"3059","ECB_03059","RNA"
"3060","ECB_03060","RNA"
"3061","ECB_03061","RNA"
"3062","ECB_03062","RNA"
"3063","ECB_03063","RNA"
"3064","ECB_03064","RNA"
"3065","ECB_03065","RNA"
"3066","ECB_03066","RNA"
"3067","ECB_03067","RNA"
"3068","ECB_03068","RNA"
"3069","ECB_03069","RNA"
"3070","ECB_03070","RNA"
"3071","ECB_03071","RNA"
"3072","ECB_03072","RNA"
"3073","ECB_03073","RNA"
"3074","ECB_03074","RNA"
"3075","ECB_03075","RNA"
"3076","ECB_03076","RNA"
"3077","ECB_03077","RNA"
"3078","ECB_03078","RNA"
"3079","ECB_03079","RNA"
"3080","ECB_03080","RNA"
"3081","ECB_03081","RNA"
"3082","ECB_03082","RNA"
"3083","ECB_03083","RNA"
"3084","ECB_03084","RNA"
"3085","ECB_03085","RNA"
"3086","ECB_03086","RNA"
"3087","ECB_03087","RNA"
"3088","ECB_03088","RNA"
"3089","ECB_03089","RNA"
"3090","ECB_03090","RNA"
"3091","ECB_03091","RNA"
"3092","ECB_03092","RNA"
"3093","ECB_03093","RNA"
"3094","ECB_03094","RNA"
"3095","ECB_03095","RNA"
"3096","ECB_03096","RNA"
"3097","ECB_03097","RNA"
"3098","ECB_03098","RNA"
"3099","ECB_03099","RNA"
"3100","ECB_03100","RNA"
"3101","ECB_03101","RNA"
"3102","ECB_03102","RNA"
"3103","ECB_03103","RNA"
"3104","ECB_03104","RNA"
"3105","ECB_03105","RNA"
"3106","ECB_03106","RNA"
"3107","ECB_03107","RNA"
"3108","ECB_03108","RNA"
"3109","ECB_03109","RNA"
"3110","ECB_03110","RNA"
"3111","ECB_03111","RNA"
"3112","ECB_03112","RNA"
"3113","ECB_03113","RNA"
"3114","ECB_03114","RNA"
"3115","ECB_03115","RNA"
"3116","ECB_03116","RNA"
"3117","ECB_03117","RNA"
"3118","ECB_03118","RNA"
"3119","ECB_03119","RNA"
"3120","ECB_03120","RNA"
"3121","ECB_03121","RNA"
"3122","ECB_03122","RNA"
"3123","ECB_03123","RNA"
"3124","ECB_03124","RNA"
"3125","ECB_03125","RNA"
"3126","ECB_03126","RNA"
"3127","ECB_03127","RNA"
"3128","ECB_03128","RNA"
"3129","ECB_03129","RNA"
"3130","ECB_03130","RNA"
"3131","ECB_03131","RNA"
"3132","ECB_03132","RNA"
"3133","ECB_03133","RNA"
"3134","ECB_03134","RNA"
"3135","ECB_03135","RNA"
"3136","ECB_03136","RNA"
"3137","ECB_03137","RNA"
"3138","ECB_03138","RNA"
"3139","ECB_03139","RNA"
"3140","ECB_03140","RNA"
"3141","ECB_03141","RNA"
"3142","ECB_03142","RNA"
"3143","ECB_03143","RNA"
"3144","ECB_03144","RNA"
"3145","ECB_03145","RNA"
"3146","ECB_03146","RNA"
"3147","ECB_03147","RNA"
"3148","ECB_03148","RNA"
"3149","ECB_03149","RNA"
"3150","ECB_03150","RNA"
"3151","ECB_03151","RNA"
"3152","ECB_03152","RNA"
"3153","ECB_03153","RNA"
"3154","ECB_03154","RNA"
"3155","ECB_03155","RNA"
"3156","ECB_03156","RNA"
"3157","ECB_03157","RNA"
"3158","ECB_03158","RNA"
"3159","ECB_03159","RNA"
"3160","ECB_03160","RNA"
"3161","ECB_03161","RNA"
"3162","ECB_03162","RNA"
"3163","ECB_03163","RNA"
"3164","ECB_03164","RNA"
"3165","ECB_03165","RNA"
"3166","ECB_03166","RNA"
"3167","ECB_03167","RNA"
"3168","ECB_03168","RNA"
"3169","ECB_03169","RNA"
"3170","ECB_03170","RNA"
"3171","ECB_03171","RNA"
"3172","ECB_03172","RNA"
"3173","ECB_03173","RNA"
"3174","ECB_03174","RNA"
"3175","ECB_03175","RNA"
"3176","ECB_03176","RNA"
"3177","ECB_03177","RNA"
"3178","ECB_03178","RNA"
"3179","ECB_03179","RNA"
"3180","ECB_03180","RNA"
"3181","ECB_03181","RNA"
"3182","ECB_03182","RNA"
"3183","ECB_03183","RNA"
"3184","ECB_03184","RNA"
"3185","ECB_03185","RNA"
"3186","ECB_03186","RNA"
"3187","ECB_03187","RNA"
"3188","ECB_03188","RNA"
"3189","ECB_03189","RNA"
"3190","ECB_03190","RNA"
"3191","ECB_03191","RNA"
"3192","ECB_03192","RNA"
"3193","ECB_03193","RNA"
"3194","ECB_03194","RNA"
"3195","ECB_03195","RNA"
"3196","ECB_03196","RNA"
"3197","ECB_03197","RNA"
"3198","ECB_03198","RNA"
"3199","ECB_03199","RNA"
"3200","ECB_03200","RNA"
"3201","ECB_03201","RNA"
"3202","ECB_03202","RNA"
"3203","ECB_03203","RNA"
"3204","ECB_03204","RNA"
"3205","ECB_03205","RNA"
"3206","ECB_03206","RNA"
"3207","ECB_03207","RNA"
"3208","ECB_03208","RNA"
"3209","ECB_03209","RNA"
"3210","ECB_03210","RNA"
"3211","ECB_03211","RNA"
"3212","ECB_03212","RNA"
"3213","ECB_03213","RNA"
"3214","ECB_03214","RNA"
"3215","ECB_03215","RNA"
"3216","ECB_03216","RNA"
"3217","ECB_03217","RNA"
"3218","ECB_03218","RNA"
"3219","ECB_03219","RNA"
"3220","ECB_03220","RNA"
"3221","ECB_03221","RNA"
"3222","ECB_03222","RNA"
"3223","ECB_03223","RNA"
"3224","ECB_03224","RNA"
"3225","ECB_03225","RNA"
"3226","ECB_03226","RNA"
"3227","ECB_03227","RNA"
"3228","ECB_03228","RNA"
"3229","ECB_03229","RNA"
"3230","ECB_03230","RNA"
"3231","ECB_03231","RNA"
"3232","ECB_03232","RNA"
"3233","ECB_03233","RNA"
"3234","ECB_03234","RNA"
"3235","ECB_03235","RNA"
"3236","ECB_03236","RNA"
"3237","ECB_03237","RNA"
"3238","ECB_03238","RNA"
"3239","ECB_03239","RNA"
"3240","ECB_03240","RNA"
"3241","ECB_03241","RNA"
"3242","ECB_03242","RNA"
"3243","ECB_03243","RNA"
"3244","ECB_03244","RNA"
"3245","ECB_03245","RNA"
"3246","ECB_03246","RNA"
"3247","ECB_03247","RNA"
"3248","ECB_03248","RNA"
"3249","ECB_03249","RNA"
"3250","ECB_03250","RNA"
"3251","ECB_03251","RNA"
"3252","ECB_03252","RNA"
"3253","ECB_03253","RNA"
"3254","ECB_03254","RNA"
"3255","ECB_03255","RNA"
"3256","ECB_03256","RNA"
"3257","ECB_03257","RNA"
"3258","ECB_03258","RNA"
"3259","ECB_03259","RNA"
"3260","ECB_03260","RNA"
"3261","ECB_03261","RNA"
"3262","ECB_03262","RNA"
"3263","ECB_03263","RNA"
"3264","ECB_03264","RNA"
"3265","ECB_03265","RNA"
"3266","ECB_03266","RNA"
"3267","ECB_03267","RNA"
"3268","ECB_03268","RNA"
"3269","ECB_03269","RNA"
"3270","ECB_03270","RNA"
"3271","ECB_03271","RNA"
"3272","ECB_03272","RNA"
"3273","ECB_03273","RNA"
"3274","ECB_03274","RNA"
"3275","ECB_03275","RNA"
"3276","ECB_03276","RNA"
"3277","ECB_03277","RNA"
"3278","ECB_03278","RNA"
"3279","ECB_03279","RNA"
"3280","ECB_03280","RNA"
"3281","ECB_03281","RNA"
"3282","ECB_03282","RNA"
"3283","ECB_03283","RNA"
"3284","ECB_03284","RNA"
"3285","ECB_03285","RNA"
"3286","ECB_03286","RNA"
"3287","ECB_03287","RNA"
"3288","ECB_03288","RNA"
"3289","ECB_03289","RNA"
"3290","ECB_03290","RNA"
"3291","ECB_03291","RNA"
"3292","ECB_03292","RNA"
"3293","ECB_03293","RNA"
"3294","ECB_03294","RNA"
"3295","ECB_03295","RNA"
"3296","ECB_03296","RNA"
"3297","ECB_03297","RNA"
"3298","ECB_03298","RNA"
"3299","ECB_03299","RNA"
"3300","ECB_03300","RNA"
"3301","ECB_03301","RNA"
"3302","ECB_03302","RNA"
"3303","ECB_03303","RNA"
"3304","ECB_03304","RNA"
"3305","ECB_03305","RNA"
"3306","ECB_03306","RNA"
"3307","ECB_03307","RNA"
"3308","ECB_03308","RNA"
"3309","ECB_03309","RNA"
"3310","ECB_03310","RNA"
"3311","ECB_03311","RNA"
"3312","ECB_03312","RNA"
"3313","ECB_03313","RNA"
"3314","ECB_03314","RNA"
"3315","ECB_03315","RNA"
"3316","ECB_03316","RNA"
"3317","ECB_03317","RNA"
"3318","ECB_03318","RNA"
"3319","ECB_03319","RNA"
"3320","ECB_03320","RNA"
"3321","ECB_03321","RNA"
"3322","ECB_03322","RNA"
"3323","ECB_03323","RNA"
"3324","ECB_03324","RNA"
"3325","ECB_03325","RNA"
"3326","ECB_03326","RNA"
"3327","ECB_03327","RNA"
"3328","ECB_03328","RNA"
"3329","ECB_03329","RNA"
"3330","ECB_03330","RNA"
"3331","ECB_03331","RNA"
"3332","ECB_03332","RNA"
"3333","ECB_03333","RNA"
"3334","ECB_03334","RNA"
"3335","ECB_03335","RNA"
"3336","ECB_03336","RNA"
"3337","ECB_03337","RNA"
"3338","ECB_03338","RNA"
"3339","ECB_03339","RNA"
"3340","ECB_03340","RNA"
"3341","ECB_03341","RNA"
"3342","ECB_03342","RNA"
"3343","ECB_03343","RNA"
"3344","ECB_03344","RNA"
"3345","ECB_03345","RNA"
"3346","ECB_03346","RNA"
"3347","ECB_03347","RNA"
"3348","ECB_03348","RNA"
"3349","ECB_03349","RNA"
"3350","ECB_03350","RNA"
"3351","ECB_03351","RNA"
"3352","ECB_03352","RNA"
"3353","ECB_03353","RNA"
"3354","ECB_03354","RNA"
"3355","ECB_03355","RNA"
"3356","ECB_03356","RNA"
"3357","ECB_03357","RNA"
"3358","ECB_03358","RNA"
"3359","ECB_03359","RNA"
"3360","ECB_03360","RNA"
"3361","ECB_03361","RNA"
"3362","ECB_03362","RNA"
"3363","ECB_03363","RNA"
"3364","ECB_03364","RNA"
"3365","ECB_03365","RNA"
"3366","ECB_03366","RNA"
"3367","ECB_03367","RNA"
"3368","ECB_03368","RNA"
"3369","ECB_03369","RNA"
"3370","ECB_03370","RNA"
"3371","ECB_03371","RNA"
"3372","ECB_03372","RNA"
"3373","ECB_03373","RNA"
"3374","ECB_03374","RNA"
"3375","ECB_03375","RNA"
"3376","ECB_03376","RNA"
"3377","ECB_03377","RNA"
"3378","ECB_03378","RNA"
"3379","ECB_03379","RNA"
"3380","ECB_03380","RNA"
"3381","ECB_03381","RNA"
"3382","ECB_03382","RNA"
"3383","ECB_03383","RNA"
"3384","ECB_03384","RNA"
"3385","ECB_03385","RNA"
"3386","ECB_03386","RNA"
"3387","ECB_03387","RNA"
"3388","ECB_03388","RNA"
"3389","ECB_03389","RNA"
"3390","ECB_03390","RNA"
"3391","ECB_03391","RNA"
"3392","ECB_03392","RNA"
"3393","ECB_03393","RNA"
"3394","ECB_03394","RNA"
"3395","ECB_03395","RNA"
"3396","ECB_03396","RNA"
"3397","ECB_03397","RNA"
"3398","ECB_03398","RNA"
"3399","ECB_03399","RNA"
"3400","ECB_03400","RNA"
"3401","ECB_03401","RNA"
"3402","ECB_03402","RNA"
"3403","ECB_03403","RNA"
"3404","ECB_03404","RNA"
"3405","ECB_03405","RNA"
"3406","ECB_03406","RNA"
"3407","ECB_03407","RNA"
"3408","ECB_03408","RNA"
"3409","ECB_03409","RNA"
"3410","ECB_03410","RNA"
"3411","ECB_03411","RNA"
"3412","ECB_03412","RNA"
"3413","ECB_03413","RNA"
"3414","ECB_03414","RNA"
"3415","ECB_03415","RNA"
"3416","ECB_03416","RNA"
"3417","ECB_03417","RNA"
"3418","ECB_03418","RNA"
"3419","ECB_03419","RNA"
"3420","ECB_03420","RNA"
"3421","ECB_03421","RNA"
"3422","ECB_03422","RNA"
"3423","ECB_03423","RNA"
"3424","ECB_03424","RNA"
"3425","ECB_03425","RNA"
"3426","ECB_03426","RNA"
"3427","ECB_03427","RNA"
"3428","ECB_03428","RNA"
"3429","ECB_03429","RNA"
"3430","ECB_03430","RNA"
"3431","ECB_03431","RNA"
"3432","ECB_03432","RNA"
"3433","ECB_03433","RNA"
"3434","ECB_03434","RNA"
"3435","ECB_03435","RNA"
"3436","ECB_03436","RNA"
"3437","ECB_03437","RNA"
"3438","ECB_03438","RNA"
"3439","ECB_03439","RNA"
"3440","ECB_03440","RNA"
"3441","ECB_03441","RNA"
"3442","ECB_03442","RNA"
"3443","ECB_03443","RNA"
"3444","ECB_03444","RNA"
"3445","ECB_03445","RNA"
"3446","ECB_03446","RNA"
"3447","ECB_03447","RNA"
"3448","ECB_03448","RNA"
"3449","ECB_03449","RNA"
"3450","ECB_03450","RNA"
"3451","ECB_03451","RNA"
"3452","ECB_03452","RNA"
"3453","ECB_03453","RNA"
"3454","ECB_03454","RNA"
"3455","ECB_03455","RNA"
"3456","ECB_03456","RNA"
"3457","ECB_03457","RNA"
"3458","ECB_03458","RNA"
"3459","ECB_03459","RNA"
"3460","ECB_03460","RNA"
"3461","ECB_03461","RNA"
"3462","ECB_03462","RNA"
"3463","ECB_03463","RNA"
"3464","ECB_03464","RNA"
"3465","ECB_03465","RNA"
"3466","ECB_03466","RNA"
"3467","ECB_03467","RNA"
"3468","ECB_03468","RNA"
"3469","ECB_03469","RNA"
"3470","ECB_03470","RNA"
"3471","ECB_03471","RNA"
"3472","ECB_03472","RNA"
"3473","ECB_03473","RNA"
"3474","ECB_03474","RNA"
"3475","ECB_03475","RNA"
"3476","ECB_03476","RNA"
"3477","ECB_03477","RNA"
"3478","ECB_03478","RNA"
"3479","ECB_03479","RNA"
"3480","ECB_03480","RNA"
"3481","ECB_03481","RNA"
"3482","ECB_03482","RNA"
"3483","ECB_03483","RNA"
"3484","ECB_03484","RNA"
"3485","ECB_03485","RNA"
"3486","ECB_03486","RNA"
"3487","ECB_03487","RNA"
"3488","ECB_03488","RNA"
"3489","ECB_03489","RNA"
"3490","ECB_03490","RNA"
"3491","ECB_03491","RNA"
"3492","ECB_03492","RNA"
"3493","ECB_03493","RNA"
"3494","ECB_03494","RNA"
"3495","ECB_03495","RNA"
"3496","ECB_03496","RNA"
"3497","ECB_03497","RNA"
"3498","ECB_03498","RNA"
"3499","ECB_03499","RNA"
"3500","ECB_03500","RNA"
"3501","ECB_03501","RNA"
"3502","ECB_03502","RNA"
"3503","ECB_03503","RNA"
"3504","ECB_03504","RNA"
"3505","ECB_03505","RNA"
"3506","ECB_03506","RNA"
"3507","ECB_03507","RNA"
"3508","ECB_03508","RNA"
"3509","ECB_03509","RNA"
"3510","ECB_03510","RNA"
"3511","ECB_03511","RNA"
"3512","ECB_03512","RNA"
"3513","ECB_03513","RNA"
"3514","ECB_03514","RNA"
"3515","ECB_03515","RNA"
"3516","ECB_03516","RNA"
"3517","ECB_03517","RNA"
"3518","ECB_03518","RNA"
"3519","ECB_03519","RNA"
"3520","ECB_03520","RNA"
"3521","ECB_03521","RNA"
"3522","ECB_03522","RNA"
"3523","ECB_03523","RNA"
"3524","ECB_03524","RNA"
"3525","ECB_03525","RNA"
"3526","ECB_03526","RNA"
"3527","ECB_03527","RNA"
"3528","ECB_03528","RNA"
"3529","ECB_03529","RNA"
"3530","ECB_03530","RNA"
"3531","ECB_03531","RNA"
"3532","ECB_03532","RNA"
"3533","ECB_03533","RNA"
"3534","ECB_03534","RNA"
"3535","ECB_03535","RNA"
"3536","ECB_03536","RNA"
"3537","ECB_03537","RNA"
"3538","ECB_03538","RNA"
"3539","ECB_03539","RNA"
"3540","ECB_03540","RNA"
"3541","ECB_03541","RNA"
"3542","ECB_03542","RNA"
"3543","ECB_03543","RNA"
"3544","ECB_03544","RNA"
"3545","ECB_03545","RNA"
"3546","ECB_03546","RNA"
"3547","ECB_03547","RNA"
"3548","ECB_03548","RNA"
"3549","ECB_03549","RNA"
"3550","ECB_03550","RNA"
"3551","ECB_03551","RNA"
"3552","ECB_03552","RNA"
"3553","ECB_03553","RNA"
"3554","ECB_03554","RNA"
"3555","ECB_03555","RNA"
"3556","ECB_03556","RNA"
"3557","ECB_03557","RNA"
"3558","ECB_03558","RNA"
"3559","ECB_03559","RNA"
"3560","ECB_03560","RNA"
"3561","ECB_03561","RNA"
"3562","ECB_03562","RNA"
"3563","ECB_03563","RNA"
"3564","ECB_03564","RNA"
"3565","ECB_03565","RNA"
"3566","ECB_03566","RNA"
"3567","ECB_03567","RNA"
"3568","ECB_03568","RNA"
"3569","ECB_03569","RNA"
"3570","ECB_03570","RNA"
"3571","ECB_03571","RNA"
"3572","ECB_03572","RNA"
"3573","ECB_03573","RNA"
"3574","ECB_03574","RNA"
"3575","ECB_03575","RNA"
"3576","ECB_03576","RNA"
"3577","ECB_03577","RNA"
"3578","ECB_03578","RNA"
"3579","ECB_03579","RNA"
"3580","ECB_03580","RNA"
"3581","ECB_03581","RNA"
"3582","ECB_03582","RNA"
"3583","ECB_03583","RNA"
"3584","ECB_03584","RNA"
"3585","ECB_03585","RNA"
"3586","ECB_03586","RNA"
"3587","ECB_03587","RNA"
"3588","ECB_03588","RNA"
"3589","ECB_03589","RNA"
"3590","ECB_03590","RNA"
"3591","ECB_03591","RNA"
"3592","ECB_03592","RNA"
"3593","ECB_03593","RNA"
"3594","ECB_03594","RNA"
"3595","ECB_03595","RNA"
"3596","ECB_03596","RNA"
"3597","ECB_03597","RNA"
"3598","ECB_03598","RNA"
"3599","ECB_03599","RNA"
"3600","ECB_03600","RNA"
"3601","ECB_03601","RNA"
"3602","ECB_03602","RNA"
"3603","ECB_03603","RNA"
"3604","ECB_03604","RNA"
"3605","ECB_03605","RNA"
"3606","ECB_03606","RNA"
"3607","ECB_03607","RNA"
"3608","ECB_03608","RNA"
"3609","ECB_03609","RNA"
"3610","ECB_03610","RNA"
"3611","ECB_03611","RNA"
"3612","ECB_03612","RNA"
"3613","ECB_03613","RNA"
"3614","ECB_03614","RNA"
"3615","ECB_03615","RNA"
"3616","ECB_03616","RNA"
"3617","ECB_03617","RNA"
"3618","ECB_03618","RNA"
"3619","ECB_03619","RNA"
"3620","ECB_03620","RNA"
"3621","ECB_03621","RNA"
"3622","ECB_03622","RNA"
"3623","ECB_03623","RNA"
"3624","ECB_03624","RNA"
"3625","ECB_03625","RNA"
"3626","ECB_03626","RNA"
"3627","ECB_03627","RNA"
"3628","ECB_03628","RNA"
"3629","ECB_03629","RNA"
"3630","ECB_03630","RNA"
"3631","ECB_03631","RNA"
"3632","ECB_03632","RNA"
"3633","ECB_03633","RNA"
"3634","ECB_03634","RNA"
"3635","ECB_03635","RNA"
"3636","ECB_03636","RNA"
"3637","ECB_03637","RNA"
"3638","ECB_03638","RNA"
"3639","ECB_03639","RNA"
