,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
2505,YP_003045737.1,0.536518119978163,0.786152309920397,1.2698075754101,0.619111371789144,0.535842992363675,NA,recX,ECB_02548,b2698,1,protein,Sta,carbonSource,gluconate,glucose
2506,YP_003045738.1,72.3465947024889,0.761604535205999,0.477896069963773,1.59366143200075,0.11101188700877,0.259042283054956,recA,ECB_02549,b2699,1,protein,Sta,carbonSource,gluconate,glucose
2507,YP_003045739.1,10.4141513296188,1.81695905732704,0.538331140509924,3.3751698919107,0.000737701348674672,0.0147126605427266,ygaD,ECB_02550,b2676,1,protein,Sta,carbonSource,gluconate,glucose
2508,YP_003045740.1,3.92136597919755,-0.185286281402947,0.832446854558076,-0.222580312951402,0.823862160084501,0.886596999304249,mltB,ECB_02551,b2701,-1,protein,Sta,carbonSource,gluconate,glucose
2509,YP_003045741.1,0.103106881353582,-0.381215321457105,1.37020822674505,-0.278217072424597,0.780845730130457,NA,srlA,ECB_02552,b2702,-1,protein,Sta,carbonSource,gluconate,glucose
2510,YP_003045742.1,0.693518294924146,-0.222800379875206,1.34389224280228,-0.165787384419024,0.868324274504429,NA,srlE,ECB_02553,b2703,-1,protein,Sta,carbonSource,gluconate,glucose
2511,YP_003045743.1,5.14755603671838,1.04934716739938,0.691199946688992,1.51815284770491,0.12897587114974,0.28230262589587,srlB,ECB_02554,b2704,1,protein,Sta,carbonSource,gluconate,glucose
2512,YP_003045744.1,0.382756599481072,-1.42416567764719,1.41844734229706,-1.00403140474772,0.315363476559473,NA,srlD,ECB_02555,b2705,-1,protein,Sta,carbonSource,gluconate,glucose
2513,YP_003045745.1,0.0570654741869503,-0.204943045722519,1.3174607475213,-0.155559128503906,0.87638054338521,NA,gutM,ECB_02556,b2706,-1,protein,Sta,carbonSource,gluconate,glucose
2514,YP_003045746.1,1.45172820512938,-1.18655375407916,1.02501329291051,-1.15759840607526,0.247027960035059,NA,srlR,ECB_02557,b2707,-1,protein,Sta,carbonSource,gluconate,glucose
2515,YP_003045747.1,12.3914117531803,1.08148742195673,0.582818206290924,1.85561708656865,0.063508156475251,0.190882261856599,gutQ,ECB_02558,b2708,1,protein,Sta,carbonSource,gluconate,glucose
2516,YP_003045748.1,1.62960771722803,-2.5890822548543,1.22075509122352,-2.12088589551518,0.0339314058869529,0.133268098897892,ygaA,ECB_02559,b2709,-1,protein,Sta,carbonSource,gluconate,glucose
2517,YP_003045749.1,1.6665752337129,-2.43409979968833,1.26430911314506,-1.9252410461816,0.0541992092154238,0.17471467139836,norV,ECB_02560,b2710,-1,protein,Sta,carbonSource,gluconate,glucose
