,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3255,YP_003046488.1,1.78778934023508,0.799142984327658,0.819295580441524,0.975402532864873,0.329360627767833,0.456575111886386,livM,ECB_03305,b3456,1,protein,Exp,carbonSource,gluconate,glucose
3256,YP_003046489.1,0.168109149415829,-0.638590523500415,1.36142073245798,-0.469061847139254,0.639025429180417,NA,livH,ECB_03306,b3457,-1,protein,Exp,carbonSource,gluconate,glucose
3257,YP_003046490.1,93.6078745430042,1.28879579515799,0.393772941702474,3.27294148141793,0.00106434510862406,0.0154866071876743,livK,ECB_03307,b3458,1,protein,Exp,carbonSource,gluconate,glucose
3258,YP_003046491.1,2.98031905421648,0.0706176235901412,0.684760383566947,0.103127495814362,0.917861782859156,0.95544000641732,yhhK,ECB_03308,b3459,1,protein,Exp,carbonSource,gluconate,glucose
3259,YP_003046492.1,208.370263442583,1.37352733469924,0.508038271968377,2.70359028145174,0.00685948110183561,0.0422740021047412,livJ,ECB_03309,b3460,1,protein,Exp,carbonSource,gluconate,glucose
3260,YP_003046493.1,1.30734231612018,-1.2490027735696,1.11660460956177,-1.11857210947731,0.263322727519682,NA,rpoH,ECB_03310,b3461,-1,protein,Exp,carbonSource,gluconate,glucose
3261,YP_003046494.1,7.5302967291032,1.11058358812858,0.399035180539846,2.78317211686974,0.00538302411037007,0.0376880006108268,ftsX,ECB_03311,b3462,1,protein,Exp,carbonSource,gluconate,glucose
3262,YP_003046495.1,17.8030898222386,1.13524376489947,0.472336250126788,2.40346525297337,0.0162405103383278,0.0686878054897511,ftsE,ECB_03312,b3463,1,protein,Exp,carbonSource,gluconate,glucose
3263,YP_003046496.1,39.6535738741801,0.894561871723794,0.495414520036785,1.80568359534027,0.070967776527074,0.166450919852421,ftsY,ECB_03313,b3464,1,protein,Exp,carbonSource,gluconate,glucose
3264,YP_003046497.1,4.55485171818445,1.22677998697719,0.571847516234508,2.1452921489548,0.0319294958307537,0.101881542170023,rsmD,ECB_03314,b3465,1,protein,Exp,carbonSource,gluconate,glucose
3265,YP_003046498.1,0.0339609646602947,-0.0133131073001366,1.11666177610402,-0.0119222378566457,0.990487655831543,NA,yhhL,ECB_03315,b3466,-1,protein,Exp,carbonSource,gluconate,glucose
3266,YP_003046499.1,4.0211304683217,-0.0517391958246616,0.705284037682179,-0.0733593744652091,0.941520144932172,0.971702848142916,yhhM,ECB_03316,b3467,-1,protein,Exp,carbonSource,gluconate,glucose
